id	name	colorfulness	alpha	stdDevLocalMax	maxSaliencyCount	saliencyDisparity	spatialEdgeDistributionArea	entropyComplexity	asymmetry	asymmetry_env	centroid	energy	flatness	roll_off	zcr
5897	ACCEDE05897.mp4	22.777182	10	0.10534	0.005041	0.144828	0.684547	12.567015	5.990194	489.829072	0.023021	7.964494	0	0.014937	0.019675
5898	ACCEDE05898.mp4	22.311499	38	0.022712	0.000933	0.01014	0.861814	8.917888	1.711433	127.991929	0.076182	7.432072	0	0.070816	0.084621
5899	ACCEDE05899.mp4	38.193947	35	0.036527	0.001119	0.027252	0.74132	12.219584	5.70213	430.62836	0.022595	48.308664	0	0.004098	0.007539
5900	ACCEDE05900.mp4	22.703325	15	0.140881	0.000932	0.009853	0.909418	10.682591	4.172104	329.870774	0.03812	9.167565	0	0.019768	0.034974
5901	ACCEDE05901.mp4	19.917038	5	0.031266	0.002739	0.042683	0.897281	11.178102	5.111429	384.167345	0.031691	9.503969	0	0.018054	0.02763
5902	ACCEDE05902.mp4	27.381685	8	0.030346	0.000716	0.113133	0.89207	9.827237	3.302266	249.586123	0.052087	5.953505	0	0.018123	0.047847
5903	ACCEDE05903.mp4	26.886374	10	0.041046	0.001763	0.076567	0.872868	10.149928	4.050275	316.011412	0.041757	12.772499	0	0.025234	0.043331
5904	ACCEDE05904.mp4	27.605673	0	0.203381	0.01124	0.150758	0.855844	10.776635	4.242912	339.514838	0.039134	7.26804	0	0.020439	0.03663
5905	ACCEDE05905.mp4	34.201591	15	0.054504	0.019449	0.077557	0.811367	11.142311	4.159397	321.163924	0.03811	9.255121	0	0.022587	0.036984
5906	ACCEDE05906.mp4	33.125671	12	0.037455	0.001599	0.292761	0.830195	11.518822	4.920161	396.159298	0.032395	6.689838	0	0.01776	0.029025
5907	ACCEDE05907.mp4	31.629045	29	0.09135	0.002039	0.150139	0.863969	8.905354	3.645304	285.400152	0.04524	6.56875	0	0.029829	0.047707
5908	ACCEDE05908.mp4	29.803698	11	0.153129	0.012037	0.240067	0.87924	10.629237	4.388467	340.956454	0.037808	9.636077	0	0.022459	0.037157
5909	ACCEDE05909.mp4	21.083548	35	0.117314	0.008499	0.332449	0.87574	11.202243	2.255983	173.24534	0.060487	13.35216	0	0.042284	0.060182
5910	ACCEDE05910.mp4	33.297352	15	0.099664	0.042118	0.116235	0.811367	10.993664	3.258708	255.42949	0.047926	7.255888	0	0.01563	0.039126
5911	ACCEDE05911.mp4	36.088776	28	0.060418	0.001431	0.01308	0.868593	8.621972	2.776752	232.401166	0.056251	4.660842	0	0.017129	0.049471
5912	ACCEDE05912.mp4	48.371433	41	0.022935	0.001911	0.045392	0.731496	1.769599	4.405018	335.241802	0.038308	6.842833	0	0.017508	0.034507
5913	ACCEDE05913.mp4	40.006012	28	0.147118	0.00022	0.015218	0.881094	12.106206	5.240961	403.141734	0.027512	6.531559	0	0.015858	0.02352
5914	ACCEDE05914.mp4	38.348717	30	0.095229	0.001336	0.014484	0.899664	11.963423	4.637967	364.569479	0.028569	4.963077	0	0.017011	0.02441
5915	ACCEDE05915.mp4	34.689884	46	0.133639	0.001543	0.160536	0.809204	11.065972	4.159066	319.445773	0.032351	3.410626	0	0.022555	0.027156
5916	ACCEDE05916.mp4	37.876797	263	0.112458	0.000843	0.068882	0.890031	6.714709	5.129964	416.406134	0.033191	10.217352	0	0.020302	0.029289
5917	ACCEDE05917.mp4	33.789658	289	0.060611	0.002662	0.193594	0.911369	5.919782	3.890177	309.726777	0.041251	10.698872	0	0.025032	0.038829
5918	ACCEDE05918.mp4	28.972689	7	0.040598	0.00023	0.005157	0.821356	9.926726	3.132552	221.821156	0.04986	5.268609	0	0.0157	0.028645
5919	ACCEDE05919.mp4	24.071056	6	0.049441	0.000368	0.06244	0.902874	8.03431	4.302297	327.382439	0.039672	7.952876	0	0.023009	0.035128
5920	ACCEDE05920.mp4	60.675255	21	0.124727	0.006191	0.193912	0.688023	10.134038	1.848136	150.507668	0.07026	10.327895	0	0.058205	0.077397
5921	ACCEDE05921.mp4	36.453556	355	0.059463	0.000079	0.012128	0.854504	12.267042	4.954589	377.973454	0.036653	10.255713	0	0.026332	0.036441
5922	ACCEDE05922.mp4	24.303146	6	0.081996	0.001233	0.107954	0.922938	8.65427	4.00567	305.561919	0.041831	6.813447	0	0.025542	0.037093
5923	ACCEDE05923.mp4	34.589729	285	0.067598	0.003153	0.026983	0.839491	7.242168	3.618065	280.021867	0.045461	7.222102	0	0.01791	0.039806
5924	ACCEDE05924.mp4	26.437342	308	0.090156	0.00141	0.099094	0.892302	8.701466	3.803806	299.977368	0.042602	5.870315	0	0.023298	0.040545
5925	ACCEDE05925.mp4	45.057407	19	0.16645	0.004615	0.241509	0.921565	11.045899	4.026354	311.527537	0.042858	6.089029	0	0.020658	0.041149
5926	ACCEDE05926.mp4	37.036606	30	0.120808	0.001369	0.097787	0.841355	11.971422	4.307119	326.817782	0.039858	10.712003	0	0.024851	0.03984
5927	ACCEDE05927.mp4	33.190502	18	0.032706	0.018582	0.054497	0.841808	10.404732	3.427133	261.204203	0.051038	6.343575	0	0.01798	0.047238
5928	ACCEDE05928.mp4	38.999477	22	0.035767	0.014901	0.045143	0.849896	9.873153	3.432464	274.022846	0.049943	11.442643	0	0.015144	0.044393
5929	ACCEDE05929.mp4	21.491941	6	0.036289	0.006009	0.025683	0.800893	13.011737	3.321938	268.011392	0.048851	16.084241	0	0.029144	0.049244
5930	ACCEDE05930.mp4	32.119804	18	0.02997	0.000101	0.003341	0.921002	10.696301	4.270119	326.960833	0.032436	7.955123	0	0.012522	0.022838
5931	ACCEDE05931.mp4	45.010818	18	0.133843	0.009937	0.179519	0.759213	14.766885	4.984126	389.325157	0.041712	5.627905	0	0.036999	0.04969
5932	ACCEDE05932.mp4	33.797791	17	0.030858	0.001914	0.01294	0.835979	10.202292	4.513208	355.033108	0.033297	9.510458	0	0.020562	0.030954
5933	ACCEDE05933.mp4	38.763523	22	0.036292	0.020943	0.057308	0.838577	10.055855	5.248772	404.254934	0.026029	10.19756	0	0.014645	0.021794
5934	ACCEDE05934.mp4	31.482317	19	0.027459	0.008438	0.042654	0.911951	10.894156	3.390149	260.464755	0.050978	9.58851	0	0.032159	0.044179
5935	ACCEDE05935.mp4	30.554836	17	0.035696	0.00181	0.063071	0.848522	9.702231	3.989621	308.729034	0.046304	13.011245	0	0.027648	0.039061
5936	ACCEDE05936.mp4	24.318914	21	0.094103	0.000297	0.010084	0.778514	10.242999	4.169244	328.206947	0.046749	11.263898	0	0.032024	0.042711
5937	ACCEDE05937.mp4	30.913778	17	0.025968	0.00561	0.03801	0.847004	9.64324	4.278402	348.647659	0.042274	16.69098	0	0.027927	0.040422
5938	ACCEDE05938.mp4	28.819159	18	0.117292	0.001555	0.111892	0.919752	9.585938	4.277056	337.410602	0.035497	3.448234	0	0.013563	0.023378
5939	ACCEDE05939.mp4	29.209459	23	0.030396	0.002555	0.024574	0.760203	7.786236	4.181572	339.27231	0.045202	11.602801	0	0.032436	0.049295
5940	ACCEDE05940.mp4	35.296165	10	0.051173	0.009975	0.075598	0.830552	6.571994	3.728236	292.654118	0.051493	5.751807	0	0.031677	0.053798
5941	ACCEDE05941.mp4	35.434002	18	0.039276	0.006594	0.036523	0.82316	6.21503	5.04938	424.008268	0.03938	8.223973	0	0.026672	0.040284
5942	ACCEDE05942.mp4	44.474388	18	0.089055	0.00301	0.029869	0.76137	14.991048	4.506186	368.993236	0.042852	13.429143	0	0.030577	0.047564
5943	ACCEDE05943.mp4	35.261539	9	0.034838	0.001807	0.017963	0.823859	6.158649	4.979561	418.39634	0.038176	7.845581	0	0.028997	0.038493
5944	ACCEDE05944.mp4	27.708899	10	0.070733	0.000173	0.004379	0.818611	7.995882	4.839906	409.337782	0.038633	4.250939	0	0.025047	0.03781
5945	ACCEDE05945.mp4	36.775257	19	0.144592	0.002181	0.017332	0.822143	6.233769	4.921499	392.436859	0.037759	12.233133	0	0.022651	0.036491
5946	ACCEDE05946.mp4	32.139908	24	0.03661	0.000224	0.013298	0.766701	7.516602	4.18337	342.473753	0.044608	12.507526	0	0.024704	0.044677
5947	ACCEDE05947.mp4	39.785683	20	0.071434	0.00531	0.060278	0.822589	5.838877	4.266363	338.918775	0.046182	10.136221	0	0.030191	0.046773
5948	ACCEDE05948.mp4	32.302036	24	0.054188	0.000534	0.012123	0.754453	7.77751	5.517665	444.549708	0.026987	4.997971	0	0.010258	0.017618
5949	ACCEDE05949.mp4	40.2346	21	0.035579	0.005647	0.033843	0.814561	5.971233	5.200057	443.012614	0.020576	10.839229	0	0.051978	0.009706
5950	ACCEDE05950.mp4	32.094337	52	0.047482	0.002644	0.033478	0.576433	4.174994	3.72349	305.674615	0.045869	10.676948	0	0.044176	0.028719
5951	ACCEDE05951.mp4	35.317287	34	0.05403	0.000541	0.007417	0.794636	7.997039	4.33285	344.883821	0.042564	10.623282	0	0.025008	0.043296
5952	ACCEDE05952.mp4	32.521111	30	0.033886	0.007527	0.039194	0.82599	7.898218	3.845158	289.215828	0.046427	9.375303	0	0.019394	0.042056
5953	ACCEDE05953.mp4	44.952564	15	0.105707	0.006842	0.270015	0.840932	11.43874	4.264256	342.168838	0.04093	12.340466	0	0.024484	0.041484
5954	ACCEDE05954.mp4	55.332241	223	0.122709	0.007602	0.28534	0.884746	9.382569	4.112629	337.511491	0.043444	8.8222	0	0.025842	0.045171
5955	ACCEDE05955.mp4	33.743458	17	0.161274	0.012317	0.075081	0.90681	11.130756	4.489612	362.071936	0.039333	16.205025	0	0.019904	0.037849
5956	ACCEDE05956.mp4	33.093742	15	0.067354	0.003917	0.060634	0.934178	10.337503	3.696184	299.418331	0.049319	6.640641	0	0.021782	0.046694
5957	ACCEDE05957.mp4	39.599304	281	0.067357	0.003325	0.1198	0.843536	8.916142	4.419362	350.864594	0.040879	15.079904	0	0.027048	0.039939
5958	ACCEDE05958.mp4	24.90365	15	0.026739	0.007359	0.03149	0.875663	11.613544	3.696174	302.210692	0.046686	6.286167	0	0.019567	0.040946
5959	ACCEDE05959.mp4	23.243084	38	0.065376	0.00235	0.076777	0.91462	11.083809	5.628104	430.650419	0.029409	18.827404	0	0.018813	0.028382
5960	ACCEDE05960.mp4	19.397995	317	0.020006	0.000948	0.027495	0.871324	9.961387	6.100065	490.174289	0.025185	11.166981	0	0.01553	0.02397
5961	ACCEDE05961.mp4	20.678049	347	0.022442	0.000609	0.020464	0.825714	10.761823	6.055045	504.880485	0.024917	4.316431	0	0.017111	0.02455
5962	ACCEDE05962.mp4	43.843155	214	0.056227	0.000905	0.014267	0.881696	8.831822	5.470687	453.281039	0.036605	4.509601	0	0.031641	0.045005
5963	ACCEDE05963.mp4	39.673649	217	0.177609	0.002094	0.250891	0.864077	11.114144	5.5083	426.918844	0.037686	3.295989	0	0.030595	0.046839
5964	ACCEDE05964.mp4	40.038158	13	0.143771	0.007582	0.170283	0.833033	15.821063	4.720193	380.882381	0.042438	4.343822	0	0.036944	0.047992
5965	ACCEDE05965.mp4	41.589817	210	0.110999	0.000183	0.193933	0.853284	11.496792	4.761069	393.709382	0.042643	4.920763	0	0.031145	0.05125
5966	ACCEDE05966.mp4	39.389793	213	0.078628	0.001426	0.203247	0.935324	10.939875	5.416034	418.599487	0.029162	6.905456	0	0.013692	0.024814
5967	ACCEDE05967.mp4	32.736366	34	0.04991	0.0075	0.201573	0.813724	10.879417	4.852283	407.682457	0.033901	7.932873	0	0.0265	0.036943
5968	ACCEDE05968.mp4	33.046932	19	0.071275	0.000423	0.006972	0.925892	10.54405	5.596045	429.051436	0.028959	9.341645	0	0.023631	0.032152
5969	ACCEDE05969.mp4	20.226097	19	0.088245	0.001857	0.03441	0.91861	7.891588	5.570219	432.655903	0.029812	6.498027	0	0.021235	0.030555
5970	ACCEDE05970.mp4	11.076869	-1	0.05132	0.000681	0.066224	0.721821	13.008497	2.428867	196.359055	0.076492	3.627292	0	0.070772	0.089488
5971	ACCEDE05971.mp4	34.785328	31	0.150739	0.002716	0.021727	0.81717	8.961394	3.931007	321.277179	0.044666	10.122516	0	0.03691	0.051276
5972	ACCEDE05972.mp4	33.816479	29	0.040573	0.000668	0.053721	0.817249	12.143041	2.861285	237.581406	0.057536	4.349117	0	0.018223	0.042634
5973	ACCEDE05973.mp4	36.147709	21	0.032151	0.008748	0.034454	0.827383	8.05721	3.34692	263.21482	0.047514	6.963777	0	0.032178	0.04112
5974	ACCEDE05974.mp4	53.135044	310	0.034961	0.00323	0.055088	0.816404	11.619671	3.691824	306.740163	0.045788	9.801145	0	0.026746	0.03725
5975	ACCEDE05975.mp4	46.431183	12	0.157162	0.001498	0.172129	0.805508	15.322164	4.70062	378.341587	0.039717	6.565641	0	0.033851	0.044536
5976	ACCEDE05976.mp4	51.378685	315	0.042519	0.000655	0.017713	0.788327	10.831571	3.563464	304.099747	0.045846	9.503193	0	0.019725	0.034695
5977	ACCEDE05977.mp4	38.238129	316	0.028972	0.001732	0.013941	0.679092	8.739021	3.805592	315.196379	0.044571	10.803649	0	0.023499	0.035459
5978	ACCEDE05978.mp4	20.658787	75	0.151384	0.003754	0.091841	0.803556	8.011739	3.267726	276.271284	0.053924	7.928993	0	0.045426	0.061533
5979	ACCEDE05979.mp4	20.079624	75	0.034253	0.00103	0.040318	0.788101	7.804222	3.567061	290.815219	0.045932	7.071277	0	0.02926	0.046243
5980	ACCEDE05980.mp4	36.955235	315	0.132793	0.000739	0.07392	0.666911	7.901687	3.938986	318.785058	0.045315	2.171883	0	0.041365	0.057711
5981	ACCEDE05981.mp4	77.749443	298	0.086622	0.002228	0.06082	0.798929	9.55095	3.024183	265.935999	0.052474	11.786359	0	0.046935	0.061446
5982	ACCEDE05982.mp4	47.0886	93	0.038235	0.004581	0.044875	0.850268	8.926148	3.239831	260.269197	0.048905	14.67356	0	0.04344	0.056841
5983	ACCEDE05983.mp4	46.366787	21	0.129504	0.005353	0.100304	0.586592	7.198308	2.489852	213.268373	0.049498	9.322245	0	0.034658	0.050016
5984	ACCEDE05984.mp4	19.151829	49	0.035139	0.003153	0.03714	0.736595	7.543162	2.709065	220.687112	0.04853	13.596479	0	0.037634	0.049296
5985	ACCEDE05985.mp4	47.257092	93	0.067787	0.000723	0.01042	0.838621	8.847461	2.73497	219.353156	0.047229	14.959218	0	0.036281	0.049595
5986	ACCEDE05986.mp4	48.538364	297	0.157304	0.014937	0.053672	0.859147	11.669736	5.380382	418.402024	0.030619	7.917331	0	0.021413	0.031312
5987	ACCEDE05987.mp4	19.134861	49	0.155251	0.002482	0.052503	0.868102	7.042058	2.612786	200.092705	0.050453	14.804863	0	0.039261	0.053809
5988	ACCEDE05988.mp4	46.778587	15	0.105023	0.000727	0.009082	0.588275	7.71032	2.181601	176.564665	0.058363	16.588253	0	0.055517	0.069549
5989	ACCEDE05989.mp4	30.179441	38	0.032004	0.001062	0.013154	0.821453	7.41759	0.911802	68.044825	0.103222	4.209237	0.003607	0.110832	0.137062
5990	ACCEDE05990.mp4	40.483929	25	0.082538	0.006235	0.144204	0.863781	10.827668	8.756881	701.161537	0.015572	13.553418	0	0.010737	0.014065
5991	ACCEDE05991.mp4	22.892038	30	0.032816	0.000873	0.009626	0.743644	11.844066	5.069921	386.121179	0.028145	8.313753	0	0.017635	0.023778
5992	ACCEDE05992.mp4	30.470362	216	0.064227	0.008983	0.126046	0.87599	10.373751	4.137714	325.858757	0.03492	5.825232	0	0.024378	0.033505
5993	ACCEDE05993.mp4	28.994421	217	0.139188	0.000609	0.135932	0.913854	10.295785	3.817225	276.995777	0.040436	11.148601	0	0.036789	0.048582
5994	ACCEDE05994.mp4	28.007294	273	0.150281	0.000075	0.002551	0.933202	11.775287	5.366844	456.78457	0.026555	9.798397	0	0.019621	0.025156
5995	ACCEDE05995.mp4	27.058802	217	0.122218	0.00356	0.020159	0.939254	8.561661	5.346282	398.59303	0.02642	4.706187	0	0.020071	0.025386
5996	ACCEDE05996.mp4	17.856878	68	0.102489	0.000552	0.017717	0.80953	9.624282	3.783143	304.748052	0.038774	10.65826	0	0.033852	0.044293
5997	ACCEDE05997.mp4	22.492859	49	0.068228	0.020727	0.071591	0.895778	10.131537	4.882759	384.171217	0.032535	12.763727	0	0.028742	0.036833
5998	ACCEDE05998.mp4	26.455448	57	0.071502	0.01908	0.066522	0.881291	10.333407	3.562843	280.285747	0.0362	5.947283	0	0.019857	0.028729
5999	ACCEDE05999.mp4	21.08349	65	0.01309	0.005853	0.14295	0.694699	10.331023	5.012539	403.509719	0.029885	7.99499	0	0.022784	0.02804
6000	ACCEDE06000.mp4	17.338188	44	0.115814	0.000184	0.007569	0.893428	10.656677	5.155252	405.935832	0.029151	7.737353	0	0.022239	0.02747
6001	ACCEDE06001.mp4	11.694887	207	0.101876	0.0002	0.004908	0.668987	10.085628	8.898701	715.401483	0.015357	15.126677	0	0.010523	0.015375
6002	ACCEDE06002.mp4	39.366241	35	0.070531	0.002373	0.106119	0.859108	9.691716	4.880955	411.03768	0.033305	6.775454	0	0.025176	0.032835
6003	ACCEDE06003.mp4	34.729195	15	0.10204	0.005081	0.064523	0.8761	11.120894	4.811249	367.289175	0.035549	11.146007	0	0.025851	0.03508
6004	ACCEDE06004.mp4	32.43486	18	0.087876	0.001594	0.022245	0.937759	12.893505	4.165427	337.136901	0.037361	6.370269	0	0.025545	0.034447
6005	ACCEDE06005.mp4	31.088507	359	0.086851	0.00608	0.025622	0.90473	10.126825	5.200917	382.510543	0.029656	8.052796	0	0.021131	0.028175
6006	ACCEDE06006.mp4	29.399485	33	0.096135	0.007922	0.131649	0.80166	9.422099	5.958592	456.826448	0.026597	11.667186	0	0.018335	0.024648
6007	ACCEDE06007.mp4	29.577404	35	0.024172	0.000489	0.036582	0.792179	9.50965	6.071139	487.836434	0.023786	16.095554	0	0.014677	0.019915
6008	ACCEDE06008.mp4	29.837572	32	0.052477	0.006186	0.143303	0.828164	9.418814	6.87213	569.736213	0.021486	15.665549	0	0.012906	0.018167
6009	ACCEDE06009.mp4	28.855667	19	0.029384	0.009823	0.036096	0.895793	10.691854	6.405681	511.276784	0.023452	14.263903	0	0.014889	0.021292
6010	ACCEDE06010.mp4	30.183865	28	0.074867	0.000702	0.022435	0.907462	7.933724	7.838658	647.459459	0.016174	16.671345	0	0.00825	0.012633
6011	ACCEDE06011.mp4	23.436077	5	0.043496	0.010894	0.047535	0.874665	9.854238	7.228783	605.688536	0.019257	7.50223	0	0.007723	0.012751
6012	ACCEDE06012.mp4	29.653545	220	0.157519	0.001813	0.21165	0.890108	7.996915	8.999134	736.935687	0.017553	29.783452	0	0.014292	0.022017
6013	ACCEDE06013.mp4	42.049664	215	0.174002	0.006693	0.036403	0.904131	7.781945	3.233817	273.150993	0.03513	5.831703	0	0.010345	0.018761
6014	ACCEDE06014.mp4	34.293034	215	0.082234	0.00174	0.013194	0.881602	10.916967	2.885301	236.410795	0.045536	9.018982	0	0.03161	0.046043
6015	ACCEDE06015.mp4	32.630138	218	0.140672	0.000323	0.152343	0.851558	11.237285	1.979953	149.67171	0.051809	6.859912	0	0.019657	0.04009
6016	ACCEDE06016.mp4	37.700741	213	0.071479	0.00292	0.043012	0.790554	5.743588	3.621518	278.036909	0.039392	5.544795	0	0.023336	0.035363
6017	ACCEDE06017.mp4	33.765202	241	0.150709	0.000092	0.016552	0.911753	9.309018	4.249844	337.178151	0.032511	6.161462	0	0.021677	0.030103
6018	ACCEDE06018.mp4	34.89801	215	0.10677	0.003786	0.018092	0.851978	10.529896	4.198853	345.226712	0.03466	5.331419	0	0.027183	0.037452
6019	ACCEDE06019.mp4	26.166914	349	0.033731	0.004819	0.050094	0.904817	17.968147	6.537784	502.090772	0.021512	3.63641	0	0.012618	0.018718
6020	ACCEDE06020.mp4	12.485992	48	0.129388	0.040246	0.223199	0.877114	8.483692	5.191022	395.278647	0.023519	8.246366	0	0.012353	0.019356
6021	ACCEDE06021.mp4	17.781113	197	0.125118	0.017558	0.142945	0.54621	9.617007	5.31792	423.323159	0.023953	8.633274	0	0.012116	0.020924
6022	ACCEDE06022.mp4	22.965134	15	0.078475	0.00128	0.049303	0.88895	10.970298	5.622697	449.565916	0.022534	3.328702	0	0.013802	0.020723
6023	ACCEDE06023.mp4	25.481205	30	0.023918	0.006668	0.054231	0.886086	9.006717	7.950321	614.171038	0.018976	16.049194	0	0.016506	0.023136
6024	ACCEDE06024.mp4	14.771221	35	0.06708	0.008507	0.126693	0.870906	8.785866	5.283688	426.976665	0.02355	4.475111	0	0.013823	0.020415
6025	ACCEDE06025.mp4	14.551835	38	0.219112	0.000755	0.035016	0.851506	9.329281	6.003129	460.028505	0.021731	5.554021	0	0.013722	0.020847
6026	ACCEDE06026.mp4	17.837263	197	0.087464	0.012937	0.132195	0.528281	9.533895	5.288937	426.596913	0.024412	4.225356	0	0.01555	0.021969
6027	ACCEDE06027.mp4	17.340376	31	0.092269	0.001173	0.099205	0.925214	8.54592	5.085256	414.80132	0.025385	9.138897	0	0.014931	0.022564
6028	ACCEDE06028.mp4	14.664427	35	0.101446	0.000421	0.006439	0.889795	8.777	6.194202	516.10513	0.020995	9.56154	0	0.010967	0.017926
6029	ACCEDE06029.mp4	24.435266	15	0.104465	0.00508	0.130526	0.903167	10.719777	4.078962	313.193345	0.03092	5.795281	0	0.019796	0.029718
6030	ACCEDE06030.mp4	13.721915	38	0.190315	0.000842	0.278862	0.87644	9.417734	4.731926	366.798337	0.024786	3.695	0	0.010676	0.018333
6031	ACCEDE06031.mp4	16.86269	31	0.137797	0.000335	0.082779	0.813596	11.020541	4.872049	364.181566	0.03026	10.424394	0	0.022346	0.031196
6032	ACCEDE06032.mp4	13.431976	19	0.075997	0.007625	0.207735	0.47771	8.954876	5.484672	427.58221	0.022854	5.885421	0	0.013434	0.018665
6033	ACCEDE06033.mp4	16.668333	35	0.142271	0.00185	0.018037	0.892723	9.408875	4.873242	361.771778	0.027259	9.586444	0	0.018511	0.025043
6034	ACCEDE06034.mp4	30.39563	41	0.131662	0.000953	0.014159	0.909559	10.514972	8.067536	611.726152	0.018885	29.47024	0	0.017315	0.024467
6035	ACCEDE06035.mp4	13.807053	37	0.180348	0.001673	0.061421	0.886012	9.044579	4.517497	352.887988	0.028923	11.01092	0	0.019261	0.027997
6036	ACCEDE06036.mp4	22.914753	15	0.105785	0.014643	0.130132	0.904537	10.462789	5.801025	431.729016	0.023918	13.749266	0	0.017294	0.024532
6037	ACCEDE06037.mp4	29.483223	42	0.176241	0.024038	0.266225	0.515527	9.472568	6.120129	477.125699	0.022693	11.355699	0	0.01504	0.022246
6038	ACCEDE06038.mp4	13.17251	19	0.045897	0.002551	0.120984	0.518363	9.44797	5.564799	430.784814	0.024518	16.052561	0	0.018328	0.02774
6039	ACCEDE06039.mp4	14.723258	30	0.084057	0.000539	0.052809	0.665878	9.149419	2.183857	167.013564	0.058217	6.011644	0	0.050886	0.065984
6040	ACCEDE06040.mp4	24.635431	58	0.021587	0.029247	0.053901	0.883725	9.153915	3.688544	294.319812	0.037864	11.054245	0	0.025085	0.035531
6041	ACCEDE06041.mp4	15.352867	97	0.041735	0.007872	0.080043	0.892789	9.22228	5.066582	402.88805	0.029012	14.151708	0	0.018542	0.028606
6042	ACCEDE06042.mp4	13.34627	109	0.088725	0.000706	0.015883	0.898299	9.776555	7.152767	543.357288	0.020357	10.972391	0	0.013186	0.017167
6043	ACCEDE06043.mp4	14.820546	104	0.040269	0.00099	0.03437	0.912736	8.357514	7.320265	568.02034	0.016541	6.858291	0	0.008646	0.011887
6044	ACCEDE06044.mp4	13.436639	94	0.064541	0.008826	0.146241	0.91387	8.61525	6.452943	508.568206	0.019813	8.866363	0	0.011409	0.015171
6045	ACCEDE06045.mp4	14.734579	67	0.108266	0.000799	0.013959	0.885792	8.37303	7.78198	632.820287	0.018739	16.688253	0	0.014496	0.021221
6046	ACCEDE06046.mp4	16.708647	104	0.03841	0.004079	0.037639	0.655414	9.960325	5.524119	431.70328	0.024635	13.560342	0	0.019954	0.025083
6047	ACCEDE06047.mp4	17.044958	91	0.108354	0.006011	0.031421	0.849077	8.329844	4.990943	372.150775	0.029577	10.751178	0	0.024935	0.031494
6048	ACCEDE06048.mp4	17.087444	81	0.036211	0.005883	0.052459	0.829087	6.291327	5.757595	446.624081	0.020973	11.247278	0	0.008115	0.011942
6049	ACCEDE06049.mp4	18.603148	109	0.122082	0.002126	0.019942	0.81154	6.748444	5.8946	496.692183	0.022268	7.799745	0	0.015474	0.018928
6050	ACCEDE06050.mp4	13.131669	69	0.135642	0.001354	0.01718	0.755985	3.451439	6.901583	535.47718	0.017083	7.645313	0	0.007211	0.010727
6051	ACCEDE06051.mp4	18.421709	109	0.083902	0.000357	0.087601	0.759049	7.122034	5.865122	509.510307	0.021311	6.910162	0	0.010093	0.01368
6052	ACCEDE06052.mp4	43.66758	3	0.089067	0.001061	0.048694	0.848402	11.214233	3.894224	307.335386	0.033114	8.205746	0	0.023439	0.03358
6053	ACCEDE06053.mp4	46.164501	6	0.10175	0.003716	0.089772	0.888249	7.761335	4.580562	374.839747	0.029853	9.092433	0	0.022989	0.031417
6054	ACCEDE06054.mp4	48.486912	11	0.059878	0.00607	0.080188	0.883195	7.358102	5.42728	459.899586	0.027616	6.280374	0	0.021012	0.028485
6055	ACCEDE06055.mp4	52.398052	1	0.04018	0.001432	0.085215	0.882631	7.172064	5.165506	431.322702	0.028928	6.471481	0	0.02466	0.032338
6056	ACCEDE06056.mp4	31.656874	30	0.084329	0.00015	0.005758	0.764762	11.389362	7.029503	589.243221	0.020947	14.903209	0	0.018019	0.024647
6057	ACCEDE06057.mp4	48.765862	13	0.080646	0.004989	0.160808	0.874965	7.386762	5.660853	422.460505	0.025818	8.595226	0	0.019946	0.02801
6058	ACCEDE06058.mp4	49.555664	12	0.099532	0.001988	0.056004	0.903567	7.369406	4.621312	350.730009	0.030354	7.226234	0	0.026578	0.033958
6059	ACCEDE06059.mp4	37.486034	4	0.148117	0.000701	0.024516	0.884182	10.959835	6.686702	504.657018	0.020931	31.637228	0	0.013419	0.019259
6060	ACCEDE06060.mp4	39.685524	30	0.097281	0.016114	0.162698	0.836353	8.349611	6.364046	538.526009	0.022149	24.405118	0	0.014281	0.020929
6061	ACCEDE06061.mp4	39.765007	24	0.093107	0.016682	0.175964	0.833551	8.285382	6.892533	559.274809	0.018165	14.448843	0	0.007603	0.011135
6062	ACCEDE06062.mp4	27.533998	18	0.096917	0.069321	0.128939	0.910586	10.898149	5.798911	462.387576	0.026935	5.904125	0	0.02025	0.028319
6063	ACCEDE06063.mp4	33.831753	27	0.048705	0.164554	0.128212	0.867486	10.936125	7.084402	554.230533	0.01995	4.522334	0	0.013917	0.017198
6064	ACCEDE06064.mp4	20.996132	19	0.078115	0.158461	0.126646	0.897705	9.81947	7.844082	619.86153	0.018647	7.025071	0	0.014627	0.019175
6065	ACCEDE06065.mp4	24.547487	18	0.050228	0.006836	0.074875	0.913915	10.646199	7.425579	586.373661	0.019852	6.50993	0	0.014585	0.020289
6066	ACCEDE06066.mp4	17.886993	31	0.083571	0.003045	0.021854	0.834217	11.466707	6.903998	575.599053	0.015933	48.013381	0	0.003815	0.004351
6067	ACCEDE06067.mp4	26.639257	21	0.04952	0.00338	0.051211	0.866704	10.43038	6.955978	599.16456	0.022561	17.46199	0	0.019481	0.027148
6068	ACCEDE06068.mp4	20.497375	19	0.030067	0.00626	0.034222	0.879564	10.584457	6.189997	486.163677	0.025903	3.978628	0	0.022656	0.028919
6069	ACCEDE06069.mp4	26.565828	26	0.039548	0.003069	0.08723	0.831115	9.78923	6.198296	523.473335	0.025191	11.732832	0	0.022939	0.028006
